id,image_path,gender,subCategory,articleType,baseColour,productDisplayName,flipkart_url,amazon_url
49461,images/49461.jpg,men,shoes,casual shoes,blue,Vans Men Blue Era Scilla Plaid Shoes,https://www.flipkart.com/search?q=Vans+Men+Blue+Era+Scilla+Plaid+Shoes+Casual+Shoes,https://www.amazon.in/s?k=Vans+Men+Blue+Era+Scilla+Plaid+Shoes+Casual+Shoes
8746,images/8746.jpg,unisex,flip flops,flip flops,navy blue,Crocs Kids Navy Blue Clogs,https://www.flipkart.com/search?q=Crocs+Kids+Navy+Blue+Clogs+Flip+Flops,https://www.amazon.in/s?k=Crocs+Kids+Navy+Blue+Clogs+Flip+Flops
9694,images/9694.jpg,men,topwear,tshirts,white,Classic Polo Men Vulcan White Polo Tshirts,https://www.flipkart.com/search?q=Classic+Polo+Men+Vulcan+White+Polo+Tshirts+Tshirts,https://www.amazon.in/s?k=Classic+Polo+Men+Vulcan+White+Polo+Tshirts+Tshirts
23882,images/23882.jpg,men,shoes,sports shoes,grey,Fila Men Destiny Grey Sports Shoes,https://www.flipkart.com/search?q=Fila+Men+Destiny+Grey+Sports+Shoes+Sports+Shoes,https://www.amazon.in/s?k=Fila+Men+Destiny+Grey+Sports+Shoes+Sports+Shoes
34835,images/34835.jpg,men,shoes,sports shoes,blue,ADIDAS Men Blue Chill Sports Shoes,https://www.flipkart.com/search?q=ADIDAS+Men+Blue+Chill+Sports+Shoes+Sports+Shoes,https://www.amazon.in/s?k=ADIDAS+Men+Blue+Chill+Sports+Shoes+Sports+Shoes
15984,images/15984.jpg,men,topwear,shirts,yellow,Turtle Check Men Yellow Shirt,https://www.flipkart.com/search?q=Turtle+Check+Men+Yellow+Shirt+Shirts,https://www.amazon.in/s?k=Turtle+Check+Men+Yellow+Shirt+Shirts
41268,images/41268.jpg,men,wallets,wallets,black,Arrow Men Black Wallet,https://www.flipkart.com/search?q=Arrow+Men+Black+Wallet+Wallets,https://www.amazon.in/s?k=Arrow+Men+Black+Wallet+Wallets
11518,images/11518.jpg,women,shoes,heels,grey,Catwalk Women Gun Metal Grey Heels,https://www.flipkart.com/search?q=Catwalk+Women+Gun+Metal+Grey+Heels+Heels,https://www.amazon.in/s?k=Catwalk+Women+Gun+Metal+Grey+Heels+Heels
14856,images/14856.jpg,women,wallets,wallets,beige,United Colors of Benetton Women Solid Beige Wallets,https://www.flipkart.com/search?q=United+Colors+of+Benetton+Women+Solid+Beige+Wallets+Wallets,https://www.amazon.in/s?k=United+Colors+of+Benetton+Women+Solid+Beige+Wallets+Wallets
33648,images/33648.jpg,men,sandal,sandals,brown,Lotto Men Ridge Brown Sandals,https://www.flipkart.com/search?q=Lotto+Men+Ridge+Brown+Sandals+Sandals,https://www.amazon.in/s?k=Lotto+Men+Ridge+Brown+Sandals+Sandals
59297,images/59297.jpg,men,topwear,shirts,white,U.S. Polo Assn. Men White & Navy Blue Shirt,https://www.flipkart.com/search?q=U.S.+Polo+Assn.+Men+White+%26+Navy+Blue+Shirt+Shirts,https://www.amazon.in/s?k=U.S.+Polo+Assn.+Men+White+%26+Navy+Blue+Shirt+Shirts
28032,images/28032.jpg,men,innerwear,briefs,white,Jockey ELANCE Men Bikini White Brief 1005,https://www.flipkart.com/search?q=Jockey+ELANCE+Men+Bikini+White+Brief+1005+Briefs,https://www.amazon.in/s?k=Jockey+ELANCE+Men+Bikini+White+Brief+1005+Briefs
27846,images/27846.jpg,women,topwear,blazers,charcoal,Scullers For Her Charcoal Blazer,https://www.flipkart.com/search?q=Scullers+For+Her+Charcoal+Blazer+Blazers,https://www.amazon.in/s?k=Scullers+For+Her+Charcoal+Blazer+Blazers
26994,images/26994.jpg,women,bottomwear,jeans,black,Jealous 21 Women Black Jeans,https://www.flipkart.com/search?q=Jealous+21+Women+Black+Jeans+Jeans,https://www.amazon.in/s?k=Jealous+21+Women+Black+Jeans+Jeans
49839,images/49839.jpg,women,flip flops,flip flops,red,iPanema Women Red Flip Flops,https://www.flipkart.com/search?q=iPanema+Women+Red+Flip+Flops+Flip+Flops,https://www.amazon.in/s?k=iPanema+Women+Red+Flip+Flops+Flip+Flops
31923,images/31923.jpg,women,bags,handbags,blue,Fabindia Women Blue Silk Sling Bag,https://www.flipkart.com/search?q=Fabindia+Women+Blue+Silk+Sling+Bag+Handbags,https://www.amazon.in/s?k=Fabindia+Women+Blue+Silk+Sling+Bag+Handbags
2618,images/2618.jpg,women,shoes,flats,silver,Carlton London Women Silver Wedge Sandal,https://www.flipkart.com/search?q=Carlton+London+Women+Silver+Wedge+Sandal+Flats,https://www.amazon.in/s?k=Carlton+London+Women+Silver+Wedge+Sandal+Flats
54588,images/54588.jpg,women,topwear,kurtas,green,Sushilas Women Printed Green Kurta,https://www.flipkart.com/search?q=Sushilas+Women+Printed+Green+Kurta+Kurtas,https://www.amazon.in/s?k=Sushilas+Women+Printed+Green+Kurta+Kurtas
49005,images/49005.jpg,women,jewellery,ring,silver,Lucera Women Silver Ring,https://www.flipkart.com/search?q=Lucera+Women+Silver+Ring+Ring,https://www.amazon.in/s?k=Lucera+Women+Silver+Ring+Ring
8322,images/8322.jpg,boys,topwear,tshirts,blue,Doodle Boy's Route 66 Biker Blue Teen Kidswear,https://www.flipkart.com/search?q=Doodle+Boy%27s+Route+66+Biker+Blue+Teen+Kidswear+Tshirts,https://www.amazon.in/s?k=Doodle+Boy%27s+Route+66+Biker+Blue+Teen+Kidswear+Tshirts
13841,images/13841.jpg,unisex,watches,watches,white,ADIDAS Unisex Three Small Dials White Watches,https://www.flipkart.com/search?q=ADIDAS+Unisex+Three+Small+Dials+White+Watches+Watches,https://www.amazon.in/s?k=ADIDAS+Unisex+Three+Small+Dials+White+Watches+Watches
28200,images/28200.jpg,men,eyewear,sunglasses,copper,Ray-Ban Men Active Lifestyle Copper Sunglasses,https://www.flipkart.com/search?q=Ray-Ban+Men+Active+Lifestyle+Copper+Sunglasses+Sunglasses,https://www.amazon.in/s?k=Ray-Ban+Men+Active+Lifestyle+Copper+Sunglasses+Sunglasses
12993,images/12993.jpg,unisex,shoes,sports shoes,black,ADIDAS Kids Adispeed Black Sports Shoes,https://www.flipkart.com/search?q=ADIDAS+Kids+Adispeed+Black+Sports+Shoes+Sports+Shoes,https://www.amazon.in/s?k=ADIDAS+Kids+Adispeed+Black+Sports+Shoes+Sports+Shoes
7158,images/7158.jpg,men,topwear,shirts,green,Scullers Men  Green Check Shirt,https://www.flipkart.com/search?q=Scullers+Men++Green+Check+Shirt+Shirts,https://www.amazon.in/s?k=Scullers+Men++Green+Check+Shirt+Shirts
18495,images/18495.jpg,men,sandal,sandals,white,Puma Men Fashion Cat White Slipper,https://www.flipkart.com/search?q=Puma+Men+Fashion+Cat+White+Slipper+Sandals,https://www.amazon.in/s?k=Puma+Men+Fashion+Cat+White+Slipper+Sandals
8110,images/8110.jpg,men,watches,watches,black,Fastrack Men Economy 2 Analg Black Watch,https://www.flipkart.com/search?q=Fastrack+Men+Economy+2+Analg+Black+Watch+Watches,https://www.amazon.in/s?k=Fastrack+Men+Economy+2+Analg+Black+Watch+Watches
19547,images/19547.jpg,men,topwear,sweatshirts,blue,United Colors of Benetton Men Solid Blue Sweatshirt,https://www.flipkart.com/search?q=United+Colors+of+Benetton+Men+Solid+Blue+Sweatshirt+Sweatshirts,https://www.amazon.in/s?k=United+Colors+of+Benetton+Men+Solid+Blue+Sweatshirt+Sweatshirts
7964,images/7964.jpg,men,topwear,tshirts,black,Puma Men's Large Logo Graphic Black T-shirt,https://www.flipkart.com/search?q=Puma+Men%27s+Large+Logo+Graphic+Black+T-shirt+Tshirts,https://www.amazon.in/s?k=Puma+Men%27s+Large+Logo+Graphic+Black+T-shirt+Tshirts
36934,images/36934.jpg,women,fragrance,perfume and body mist,gold,Giorgio Armani Women Idole Perfume,https://www.flipkart.com/search?q=Giorgio+Armani+Women+Idole+Perfume+Perfume+and+Body+Mist,https://www.amazon.in/s?k=Giorgio+Armani+Women+Idole+Perfume+Perfume+and+Body+Mist
39140,images/39140.jpg,women,apparel set,kurta sets,black,Aneri Women Black & Maroon Salwar Suit,https://www.flipkart.com/search?q=Aneri+Women+Black+%26+Maroon+Salwar+Suit+Kurta+Sets,https://www.amazon.in/s?k=Aneri+Women+Black+%26+Maroon+Salwar+Suit+Kurta+Sets
20851,images/20851.jpg,women,bags,clutches,red,Spice Art Women Ribbon Embroidery Red Clutch,https://www.flipkart.com/search?q=Spice+Art+Women+Ribbon+Embroidery+Red+Clutch+Clutches,https://www.amazon.in/s?k=Spice+Art+Women+Ribbon+Embroidery+Red+Clutch+Clutches
41866,images/41866.jpg,men,sandal,sandals,beige,Estd. 1977 Men Beige & Green Sandals,https://www.flipkart.com/search?q=Estd.+1977+Men+Beige+%26+Green+Sandals+Sandals,https://www.amazon.in/s?k=Estd.+1977+Men+Beige+%26+Green+Sandals+Sandals
58177,images/58177.jpg,women,bags,handbags,brown,Rocky S Women Brown Handbag,https://www.flipkart.com/search?q=Rocky+S+Women+Brown+Handbag+Handbags,https://www.amazon.in/s?k=Rocky+S+Women+Brown+Handbag+Handbags
44528,images/44528.jpg,men,sandal,sandals,black,Coolers Men Black Sandals,https://www.flipkart.com/search?q=Coolers+Men+Black+Sandals+Sandals,https://www.amazon.in/s?k=Coolers+Men+Black+Sandals+Sandals
16392,images/16392.jpg,men,topwear,shirts,red,Levis Men Check Red Shirts,https://www.flipkart.com/search?q=Levis+Men+Check+Red+Shirts+Shirts,https://www.amazon.in/s?k=Levis+Men+Check+Red+Shirts+Shirts
51455,images/51455.jpg,women,topwear,shrug,pink,Tonga Women Pink Printed Shrug,https://www.flipkart.com/search?q=Tonga+Women+Pink+Printed+Shrug+Shrug,https://www.amazon.in/s?k=Tonga+Women+Pink+Printed+Shrug+Shrug
50587,images/50587.jpg,men,innerwear,briefs,grey,Chromozome Men Grey Briefs,https://www.flipkart.com/search?q=Chromozome+Men+Grey+Briefs+Briefs,https://www.amazon.in/s?k=Chromozome+Men+Grey+Briefs+Briefs
17240,images/17240.jpg,men,topwear,tshirts,black,U.S. Polo Assn. Men Stripes Black  Polo Tshirt,https://www.flipkart.com/search?q=U.S.+Polo+Assn.+Men+Stripes+Black++Polo+Tshirt+Tshirts,https://www.amazon.in/s?k=U.S.+Polo+Assn.+Men+Stripes+Black++Polo+Tshirt+Tshirts
47530,images/47530.jpg,women,shoes,flats,copper,Portia Women Copper-Toned & Brown Sandals,https://www.flipkart.com/search?q=Portia+Women+Copper-Toned+%26+Brown+Sandals+Flats,https://www.amazon.in/s?k=Portia+Women+Copper-Toned+%26+Brown+Sandals+Flats
6617,images/6617.jpg,men,topwear,shirts,black,Spykar Men Black and white Check Shirt,https://www.flipkart.com/search?q=Spykar+Men+Black+and+white+Check+Shirt+Shirts,https://www.amazon.in/s?k=Spykar+Men+Black+and+white+Check+Shirt+Shirts
12732,images/12732.jpg,unisex,bags,backpacks,black,Nike Unisex Swoosh Black Backpack,https://www.flipkart.com/search?q=Nike+Unisex+Swoosh+Black+Backpack+Backpacks,https://www.amazon.in/s?k=Nike+Unisex+Swoosh+Black+Backpack+Backpacks
3365,images/3365.jpg,men,topwear,tshirts,black,Myntra Men's Brain Black T-shirt,https://www.flipkart.com/search?q=Myntra+Men%27s+Brain+Black+T-shirt+Tshirts,https://www.amazon.in/s?k=Myntra+Men%27s+Brain+Black+T-shirt+Tshirts
42042,images/42042.jpg,men,shoes,sports shoes,white,Nike Men Air Relentless 2 MSL White Sports Shoes,https://www.flipkart.com/search?q=Nike+Men+Air+Relentless+2+MSL+White+Sports+Shoes+Sports+Shoes,https://www.amazon.in/s?k=Nike+Men+Air+Relentless+2+MSL+White+Sports+Shoes+Sports+Shoes
23849,images/23849.jpg,men,shoes,casual shoes,black,ADIDAS Men Black Anzo Breeze Casual Shoes,https://www.flipkart.com/search?q=ADIDAS+Men+Black+Anzo+Breeze+Casual+Shoes+Casual+Shoes,https://www.amazon.in/s?k=ADIDAS+Men+Black+Anzo+Breeze+Casual+Shoes+Casual+Shoes
43190,images/43190.jpg,women,watches,watches,white,Fastrack Women White Dial Watch,https://www.flipkart.com/search?q=Fastrack+Women+White+Dial+Watch+Watches,https://www.amazon.in/s?k=Fastrack+Women+White+Dial+Watch+Watches
48578,images/48578.jpg,men,jewellery,bracelet,steel,Revv Men Steel Bracelet,https://www.flipkart.com/search?q=Revv+Men+Steel+Bracelet+Bracelet,https://www.amazon.in/s?k=Revv+Men+Steel+Bracelet+Bracelet
30462,images/30462.jpg,women,innerwear,bra,black,Lovable Women All Day Long Black Bra,https://www.flipkart.com/search?q=Lovable+Women+All+Day+Long+Black+Bra+Bra,https://www.amazon.in/s?k=Lovable+Women+All+Day+Long+Black+Bra+Bra
18208,images/18208.jpg,men,headwear,caps,white,Manchester United Men Solid White Cap,https://www.flipkart.com/search?q=Manchester+United+Men+Solid+White+Cap+Caps,https://www.amazon.in/s?k=Manchester+United+Men+Solid+White+Cap+Caps
54127,images/54127.jpg,women,shoes,heels,black,Rocia Women Black Heels,https://www.flipkart.com/search?q=Rocia+Women+Black+Heels+Heels,https://www.amazon.in/s?k=Rocia+Women+Black+Heels+Heels
10065,images/10065.jpg,men,topwear,tshirts,yellow,Puma Men ducati logo tee Yellow Tshirts,https://www.flipkart.com/search?q=Puma+Men+ducati+logo+tee+Yellow+Tshirts+Tshirts,https://www.amazon.in/s?k=Puma+Men+ducati+logo+tee+Yellow+Tshirts+Tshirts
24250,images/24250.jpg,men,shoes,casual shoes,white,Numero Uno Men White Casual Shoes,https://www.flipkart.com/search?q=Numero+Uno+Men+White+Casual+Shoes+Casual+Shoes,https://www.amazon.in/s?k=Numero+Uno+Men+White+Casual+Shoes+Casual+Shoes
32335,images/32335.jpg,men,watches,watches,silver,Q&Q Men Silver-Toned Dial Analogue Watch Q252J404Y,https://www.flipkart.com/search?q=Q%26Q+Men+Silver-Toned+Dial+Analogue+Watch+Q252J404Y+Watches,https://www.amazon.in/s?k=Q%26Q+Men+Silver-Toned+Dial+Analogue+Watch+Q252J404Y+Watches
25382,images/25382.jpg,men,innerwear,innerwear vests,white,Levis Men White Innerwear Vest,https://www.flipkart.com/search?q=Levis+Men+White+Innerwear+Vest+Innerwear+Vests,https://www.amazon.in/s?k=Levis+Men+White+Innerwear+Vest+Innerwear+Vests
56670,images/56670.jpg,men,watches,watches,black,Maxima Men Black Dial Watch,https://www.flipkart.com/search?q=Maxima+Men+Black+Dial+Watch+Watches,https://www.amazon.in/s?k=Maxima+Men+Black+Dial+Watch+Watches
5092,images/5092.jpg,men,topwear,tshirts,purple,Wrangler Men's Minstrel Shoulder Loop Purple T-shirt,https://www.flipkart.com/search?q=Wrangler+Men%27s+Minstrel+Shoulder+Loop+Purple+T-shirt+Tshirts,https://www.amazon.in/s?k=Wrangler+Men%27s+Minstrel+Shoulder+Loop+Purple+T-shirt+Tshirts
10859,images/10859.jpg,men,topwear,tshirts,navy blue,Wrangler Men Furious Rides Navy Blue T-Shirts,https://www.flipkart.com/search?q=Wrangler+Men+Furious+Rides+Navy+Blue+T-Shirts+Tshirts,https://www.amazon.in/s?k=Wrangler+Men+Furious+Rides+Navy+Blue+T-Shirts+Tshirts
59638,images/59638.jpg,women,saree,sarees,green,FNF Green Wedding Collection Sari,https://www.flipkart.com/search?q=FNF+Green+Wedding+Collection+Sari+Sarees,https://www.amazon.in/s?k=FNF+Green+Wedding+Collection+Sari+Sarees
15517,images/15517.jpg,men,shoes,casual shoes,red,Rockport Men LLandro Red Casual Shoes,https://www.flipkart.com/search?q=Rockport+Men+LLandro+Red+Casual+Shoes+Casual+Shoes,https://www.amazon.in/s?k=Rockport+Men+LLandro+Red+Casual+Shoes+Casual+Shoes
4140,images/4140.jpg,women,shoes,casual shoes,green,Skechers Women Green Shoe,https://www.flipkart.com/search?q=Skechers+Women+Green+Shoe+Casual+Shoes,https://www.amazon.in/s?k=Skechers+Women+Green+Shoe+Casual+Shoes
36795,images/36795.jpg,men,watches,watches,silver,Maxima Men Ssteele Silver Dial Watch,https://www.flipkart.com/search?q=Maxima+Men+Ssteele+Silver+Dial+Watch+Watches,https://www.amazon.in/s?k=Maxima+Men+Ssteele+Silver+Dial+Watch+Watches
40527,images/40527.jpg,men,watches,watches,gold,Titan Men Gold Dial Watch,https://www.flipkart.com/search?q=Titan+Men+Gold+Dial+Watch+Watches,https://www.amazon.in/s?k=Titan+Men+Gold+Dial+Watch+Watches
10257,images/10257.jpg,men,bottomwear,trousers,black,John Miller Men Solid Type Black Trousers,https://www.flipkart.com/search?q=John+Miller+Men+Solid+Type+Black+Trousers+Trousers,https://www.amazon.in/s?k=John+Miller+Men+Solid+Type+Black+Trousers+Trousers
24062,images/24062.jpg,men,topwear,tshirts,navy blue,Locomotive Men Navy Blue Printed T-shirt,https://www.flipkart.com/search?q=Locomotive+Men+Navy+Blue+Printed+T-shirt+Tshirts,https://www.amazon.in/s?k=Locomotive+Men+Navy+Blue+Printed+T-shirt+Tshirts
45869,images/45869.jpg,men,watches,watches,brown,Maxima Men Brown Dial Watch,https://www.flipkart.com/search?q=Maxima+Men+Brown+Dial+Watch+Watches,https://www.amazon.in/s?k=Maxima+Men+Brown+Dial+Watch+Watches
11385,images/11385.jpg,women,topwear,sweatshirts,black,United Colors Of Benetton Women Light Winter Black Sweatshirts,https://www.flipkart.com/search?q=United+Colors+Of+Benetton+Women+Light+Winter+Black+Sweatshirts+Sweatshirts,https://www.amazon.in/s?k=United+Colors+Of+Benetton+Women+Light+Winter+Black+Sweatshirts+Sweatshirts
53130,images/53130.jpg,women,shoes,flats,brown,Catwalk Women Brown Sandals,https://www.flipkart.com/search?q=Catwalk+Women+Brown+Sandals+Flats,https://www.amazon.in/s?k=Catwalk+Women+Brown+Sandals+Flats
44187,images/44187.jpg,women,fragrance,perfume and body mist,white,Nike Fragrances Women 5th Element Perfume 150 ml,https://www.flipkart.com/search?q=Nike+Fragrances+Women+5th+Element+Perfume+150+ml+Perfume+and+Body+Mist,https://www.amazon.in/s?k=Nike+Fragrances+Women+5th+Element+Perfume+150+ml+Perfume+and+Body+Mist
21510,images/21510.jpg,women,bags,handbags,white,Kiara Women Graphiti White Handbag,https://www.flipkart.com/search?q=Kiara+Women+Graphiti+White+Handbag+Handbags,https://www.amazon.in/s?k=Kiara+Women+Graphiti+White+Handbag+Handbags
51667,images/51667.jpg,men,eyewear,sunglasses,grey,Louis Philippe Men Grey Sunglasses,https://www.flipkart.com/search?q=Louis+Philippe+Men+Grey+Sunglasses+Sunglasses,https://www.amazon.in/s?k=Louis+Philippe+Men+Grey+Sunglasses+Sunglasses
22395,images/22395.jpg,men,topwear,shirts,blue,Mark Taylor Men Striped Blue Shirt,https://www.flipkart.com/search?q=Mark+Taylor+Men+Striped+Blue+Shirt+Shirts,https://www.amazon.in/s?k=Mark+Taylor+Men+Striped+Blue+Shirt+Shirts
35322,images/35322.jpg,women,jewellery,earrings,silver,Fabindia Women Anusuya Silver Earrings,https://www.flipkart.com/search?q=Fabindia+Women+Anusuya+Silver+Earrings+Earrings,https://www.amazon.in/s?k=Fabindia+Women+Anusuya+Silver+Earrings+Earrings
6425,images/6425.jpg,unisex,shoes,casual shoes,black,Lotto Unisex Canvas Black Check Shoe,https://www.flipkart.com/search?q=Lotto+Unisex+Canvas+Black+Check+Shoe+Casual+Shoes,https://www.amazon.in/s?k=Lotto+Unisex+Canvas+Black+Check+Shoe+Casual+Shoes
18806,images/18806.jpg,men,belts,belts,tan,Peter England Men Casual Tan Belt,https://www.flipkart.com/search?q=Peter+England+Men+Casual+Tan+Belt+Belts,https://www.amazon.in/s?k=Peter+England+Men+Casual+Tan+Belt+Belts
23247,images/23247.jpg,men,shoes,formal shoes,black,Arrow Men Formal Black Shoe,https://www.flipkart.com/search?q=Arrow+Men+Formal+Black+Shoe+Formal+Shoes,https://www.amazon.in/s?k=Arrow+Men+Formal+Black+Shoe+Formal+Shoes
17072,images/17072.jpg,women,belts,belts,grey,Lino Perros Women Weaved  Grey Belt,https://www.flipkart.com/search?q=Lino+Perros+Women+Weaved++Grey+Belt+Belts,https://www.amazon.in/s?k=Lino+Perros+Women+Weaved++Grey+Belt+Belts
31782,images/31782.jpg,women,topwear,tops,blue,Lee Women Paula Blue Top,https://www.flipkart.com/search?q=Lee+Women+Paula+Blue+Top+Tops,https://www.amazon.in/s?k=Lee+Women+Paula+Blue+Top+Tops
42270,images/42270.jpg,unisex,shoes,casual shoes,black,Vans Unisex Black & Grey Classic Shoes,https://www.flipkart.com/search?q=Vans+Unisex+Black+%26+Grey+Classic+Shoes+Casual+Shoes,https://www.amazon.in/s?k=Vans+Unisex+Black+%26+Grey+Classic+Shoes+Casual+Shoes
12500,images/12500.jpg,men,topwear,shirts,black,United Colors of Benetton Men Short Black Shirts,https://www.flipkart.com/search?q=United+Colors+of+Benetton+Men+Short+Black+Shirts+Shirts,https://www.amazon.in/s?k=United+Colors+of+Benetton+Men+Short+Black+Shirts+Shirts
26735,images/26735.jpg,men,fragrance,deodorant,black,Reebok Men Pack of 2 Pirates of the Caribbean Deos,https://www.flipkart.com/search?q=Reebok+Men+Pack+of+2+Pirates+of+the+Caribbean+Deos+Deodorant,https://www.amazon.in/s?k=Reebok+Men+Pack+of+2+Pirates+of+the+Caribbean+Deos+Deodorant
30650,images/30650.jpg,men,topwear,tshirts,black,Nike Men Printed Black T-shirt,https://www.flipkart.com/search?q=Nike+Men+Printed+Black+T-shirt+Tshirts,https://www.amazon.in/s?k=Nike+Men+Printed+Black+T-shirt+Tshirts
56026,images/56026.jpg,women,lips,lipstick,brown,Colorbar Soft Touch Mousse Lipstick 025,https://www.flipkart.com/search?q=Colorbar+Soft+Touch+Mousse+Lipstick+025+Lipstick,https://www.amazon.in/s?k=Colorbar+Soft+Touch+Mousse+Lipstick+025+Lipstick
21948,images/21948.jpg,women,bags,handbags,brown,Murcia Women Casual Brown Handbag,https://www.flipkart.com/search?q=Murcia+Women+Casual+Brown+Handbag+Handbags,https://www.amazon.in/s?k=Murcia+Women+Casual+Brown+Handbag+Handbags
32563,images/32563.jpg,women,bottomwear,trousers,blue,ONLY Women directoire blue Trousers,https://www.flipkart.com/search?q=ONLY+Women+directoire+blue+Trousers+Trousers,https://www.amazon.in/s?k=ONLY+Women+directoire+blue+Trousers+Trousers
58980,images/58980.jpg,women,fragrance,deodorant,pink,Colour me Women Flowers Deo,https://www.flipkart.com/search?q=Colour+me+Women+Flowers+Deo+Deodorant,https://www.amazon.in/s?k=Colour+me+Women+Flowers+Deo+Deodorant
40143,images/40143.jpg,girls,topwear,tops,blue,Gini and Jony Girls Pretty Blossom Blue Top,https://www.flipkart.com/search?q=Gini+and+Jony+Girls+Pretty+Blossom+Blue+Top+Tops,https://www.amazon.in/s?k=Gini+and+Jony+Girls+Pretty+Blossom+Blue+Top+Tops
